Experimento,Filtro,Corrida,Archivo,Cache,Alto,Ancho,Ciclos
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.512x300.bmp,cached,300,512,239638
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.512x300.bmp,cached,300,512,247594
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,772232
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1504144
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1141162
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,857088
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,959018
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,950200
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,814328
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,999620
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,934214
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,794164
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1174420
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1093380
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1070086
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1116280
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1082440
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1500964
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1113876
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1129664
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1095824
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.1024x600.bmp,cached,600,1024,1087590
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,1376
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,900
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,830
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,848
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,774
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,782
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,778
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,842
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,796
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,1034
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,932
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,788
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,774
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,762
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,774
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,786
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,772
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.32x18.bmp,cached,18,32,748
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3654
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3204
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3148
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3074
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3072
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3054
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3072
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3078
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,4918
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3118
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,5360
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3368
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3214
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3170
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3160
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3152
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3186
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3192
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3154
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.64x37.bmp,cached,37,64,3156
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,51158
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,50798
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,50924
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,50526
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,52494
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,50506
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,51124
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,86500
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,91924
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,80198
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,61746
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,130244
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,59342
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,60218
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,56868
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,55280
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,55164
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,56928
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,131206
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.256x150.bmp,cached,150,256,67664
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,47528
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12270
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12214
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12150
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12174
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12136
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12092
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12092
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12118
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12134
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12518
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12454
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12402
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,12942
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,13194
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,13570
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,19130
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,13620
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,13186
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.128x75.bmp,cached,75,128,14564
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,3557422
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,3267056
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,3529668
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,2948610
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,3132498
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,2919102
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,2935428
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,3320224
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,2942544
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,2927826
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,6922606
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,7052812
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,6266624
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,7414738
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,7954796
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,10045716
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,6410726
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,8073864
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,6578090
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:13 2019,BigFish.2048x1200.bmp,cached,1200,2048,8529758
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,450938
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,316182
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,540472
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,262970
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,263006
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,233826
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,233802
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,233218
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,234670
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,233904
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,267038
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,298816
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,274436
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,284064
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,256708
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,258824
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,249764
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,267074
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,252618
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.512x300.bmp,cached,300,512,241140
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,871530
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1238354
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,814460
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,831284
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,839908
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,822282
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,843640
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,794220
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,966136
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1015166
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1248108
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1090412
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1195466
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1221218
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1292772
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1394822
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1065698
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1424426
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1140290
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.1024x600.bmp,cached,600,1024,1209940
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,1376
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,874
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,788
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,744
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,734
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,736
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,768
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,758
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,742
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,992
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,872
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,762
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,778
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,772
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,746
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,756
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,760
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.32x18.bmp,cached,18,32,772
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5828
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,4726
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,3844
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,3962
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5954
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5928
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5884
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5702
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,4610
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5808
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,4322
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5766
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,6032
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5756
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5924
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5892
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,6162
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,6030
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,4960
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.64x37.bmp,cached,37,64,5994
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,84786
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,84854
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,114136
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,78028
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,75038
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,87138
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,78076
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,71442
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,80686
ASM_cachedImg,Bordes ASM,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,109610
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,53614
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,111848
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,110854
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,103302
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,107538
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,102200
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,133366
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,96006
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,87850
ASM_cachedImg,Bordes ASM doble ciclo,Mon Nov  4 20:08:44 2019,BigFish.256x150.bmp,cached,150,256,85174
